#html:true
#separator:tab
#guid column:1
#tags column:2
n_muslim	count n	<span class="en">en muslim [muslimen] .: muslimer [muslimerna]</span>	a Muslim
n_myggmedel	count n	<span class="ett">ett myggmedel [myggmedlet] .: myggmedel [myggmedlen]</span>	a mosquito repellent
n_mys	mass n	<span class="ett">mys [myset]</span>	coziness
n_nachos	mass n	<span class="en">nachos [nachosen]</span>	nachos
n_nackdel	count n	<span class="en">en nackdel [nackdelen] .: nackdelar [nackdelarna]</span>	a disadvantage
n_naerbutik	count n	<span class="en">en närbutik [närbutiken] .: närbutiker [närbutikerna]</span>	a local grocery store
n_naesa	count n	<span class="en">en näsa [näsan] .: näsor [näsorna]</span>	a nose
n_naet	count n	<span class="ett">ett nät [nätet] .: nät [näten]</span>	a net
n_naetdejting	mass n	<span class="en">nätdejting [nätdejtingen]</span>	internet dating
n_namn	count n	<span class="ett">ett namn [namnet] .: namn [namnen]</span>	a name
n_nationaldag	count n	<span class="en">en nationaldag [nationaldagen] .: nationaldagar [nationaldagarna]</span>	a national day
n_nattklubb	count n	<span class="en">en nattklubb [nattklubben] .: nattklubbar [nattklubbarna]</span>	a nightclub
n_natur	count n	<span class="en">en natur [naturen] .: naturer [naturerna]</span>	a nature
n_nederlaenderna	mass n	Nederländerna	the Netherlands
n_nedervaaning	count n	<span class="en">en nedervåning [nedervåningen] .: nedervåningar [nedervåningarna]</span>	a ground floor; lower floor
n_negation	count n	<span class="en">en negation [negationen] .: negationer [negationerna]</span>	a negation
n_nitroglycerin	mass n	<span class="ett">nitroglycerin [nitroglycerinet]</span>	nitroglycerin
n_nobelfesten	mass n	Nobelfesten	the Nobel Banquet
n_nobelpris	count n	<span class="ett">ett Nobelpris [Nobelpriset] .: Nobelpris [Nobelprisen]</span>	a Nobel Prize
n_nobelpristagare	count n	<span class="en">en Nobelpristagare [Nobelpristagaren] .: Nobelpristagare [Nobelpristagarna]</span>	a Nobel prize winner
n_noejespark	count n	<span class="en">en nöjespark [nöjesparken] .: nöjesparker [nöjesparkerna]</span>	an amusement park
n_noet	count n	<span class="en">en nöt [nöten] .: nötter [nötterna]</span>	a nut
n_nordamerika	mass n	Nordamerika	North America
n_november	n	november	November
n_nutid	mass n	<span class="en">nutid [nutiden]</span>	present (time)
n_nyboerjare	count n	<span class="en">en nybörjare [nybörjaren] .: nybörjare [nybörjarna]</span>	a beginner
n_nyckelord	count n	<span class="ett">ett nyckelord [nyckelordet] .: nyckelord [nyckelorden]</span>	a key word
n_nyhet	count n	<span class="en">en nyhet [nyheten] .: nyheter [nyheterna]</span>	a news
n_oe	count n	<span class="en">en ö [ön] .: öar [öarna]</span>	an island
n_oedla	mass n	<span class="en">ödla [ödlan]</span>	lizard
n_oega	count n	<span class="ett">ett öga [ögat] .: ögon [ögonen]</span>	an eye
n_oegon	count n	<span class="en">en ögon [ögonen] .: ögon [ögonen]</span>	an eye
n_oegonblick	count n	<span class="ett">ett ögonblick</span>	a moment
n_oegonskugga	count n	<span class="en">en ögonskugga [ögonskuggan] .: ögonskuggor [ögonskuggorna]</span>	an eye shadow
n_oeken	count n	<span class="en">en öken [öknen] .: öknar [öknarna]</span>	a desert
n_oel	mass n	<span class="ett">öl [ölet]</span>	beer
n_oeland	mass n	Öland	Öland (island in the Baltic Sea)
n_oeppen_foerskol	count n	<span class="en">en öppen förskola [öppna förskolan] .: öppna förskolor [öppna förskolorna]</span>	a drop-in preschool
n_oera	count n	<span class="ett">ett öra [örat] .: öron [öronen]</span>	an ear
n_oertte	count n	<span class="ett">ett örtte [örttet] .: örtter [örtterna]</span>	a herbal tea
n_oestersjoen	mass n	Östersjön	Baltic Sea
n_oeverraskning	count n	<span class="en">en överraskning [överraskningen] .: överraskningar [överraskningarna]</span>	a surprise
n_oevervaaning	count n	<span class="en">en övervåning [övervåningen] .: övervåningar [övervåningarna]</span>	an upper floor
n_oevning	count n	<span class="en">en övning [övningen] .: övningar [övningarna]</span>	an exercise
n_oktober	n	oktober	October
n_oliv	count n	<span class="en">en oliv [oliven] .: oliver [oliverna]</span>	an olive
n_olja	mass n	<span class="en">olja [oljan]</span>	oil
n_onsdag	count n	<span class="en">en onsdag [onsdagen] .: onsdagar [onsdagarna]</span>	a Wednesday
n_opera	count n	<span class="en">en opera [operan] .: operor [operorna]</span>	an opera
n_operasaangare	count n	<span class="en">en operasångare [operasångaren] .: operasångare [operasångarna]</span>	an opera singer
n_optiker	count n	<span class="en">en optiker [optikern] .: optiker [optikerna]</span>	an optician
n_ord	count n	<span class="ett">ett ord [ordet] .: ord [orden]</span>	a word
n_ordfoeljd	mass n	<span class="en">ordföljd [ordföljden]</span>	word order
n_ordningstal	count n	<span class="ett">ett ordningstal [ordningstalet] .: ordningstal [ordningstalen]</span>	an ordinal number
n_orkide	count n	<span class="en">en orkidé [orkidén] .: orkidéer [orkidéerna]</span>	an orchid
n_orm	count n	<span class="en">en orm [ormen] .: ormar [ormarna]</span>	a snake
n_ostbaage	count n	<span class="en">en ostbåge [ostbågen] .: ostbågar [ostbågarna]</span>	a cheese puff
n_ostpaj	count n	<span class="en">en ostpaj [ostpajen] .: ostpajar [ostpajarna]</span>	a cheese quiche
n_ovaeder	count n	<span class="ett">ett oväder [ovädret] .: oväder [ovädren]</span>	a storm
n_paase	count n	<span class="en">en påse [påsen] .: påsar [påsarna]</span>	a bag
n_paastaaende	count n	<span class="ett">ett påstående [påståendet] .: påståenden [påståendena]</span>	a statement
n_paelsdjur	mass n	<span class="ett">pälsdjur [pälsdjuret]</span>	furry animal
n_paerla	count n	<span class="en">en pärla [pärlan] .: pärlor [pärlorna]</span>	a pearl
n_paeron	count n	<span class="ett">ett päron [päronet] .: päron [päronen]</span>	a pear
n_paket	count n	<span class="ett">ett paket [paketet] .: paket [paketen]</span>	a package; parcel
n_pappa	count n	<span class="en">en pappa [pappan] .: pappor [papporna]</span>	a dad, father
n_papper	count n	<span class="ett">ett papper [pappret] .: papper [pappren]</span>	a paper
n_papperskorg	count n	<span class="en">en papperskorg [papperskorgen] .: papperskorgar [papperskorgarna]</span>	a wastebasket
n_pappersmassa	count n	<span class="en">en pappersmassa [pappersmassan] .: pappersmassor [pappersmassorna]</span>	a wood pulp
n_par	count n	<span class="ett">ett par [paret] .: par [paren]</span>	a pair
n_par_byxor	count n	<span class="ett">ett par byxor</span>	a pair of pants
n_par_glasoegon	count n	<span class="ett">ett par glasögon</span>	a pair of glasses
n_par_skor	count n	<span class="ett">ett par skor</span>	a pair of shoes
n_paraplydrink	count n	<span class="en">en paraplydrink [paraplydrinken] .: paraplydrinkar [paraplydrinkarna]</span>	an umbrella drink
n_park	count n	<span class="en">en park [parken] .: parker [parkerna]</span>	a park
n_parlament	count n	<span class="ett">ett parlament [parlamentet] .: parlament [parlamenten]</span>	a parliament
n_partikel	count n	<span class="en">en partikel [partikeln] .: partiklar [partiklarna]</span>	a particle
n_partikelverb	count n	<span class="ett">ett partikelverb [partikelverbet] .: partikelverb [partikelverben]</span>	a phrasal verb
n_partner	count n	<span class="en">en partner [partnern] .: partner [partnerna]</span>	a partner
n_pasta	count n	<span class="en">en pasta [pastan] .: pastor [pastorna]</span>	a pasta
n_patent	count n	<span class="ett">ett patent [patentet] .: patent [patenten]</span>	a patent
n_paus	count n	<span class="en">en paus [pausen] .: pauser [pauserna]</span>	a break, pause
n_pendeltaag	count n	<span class="ett">ett pendeltåg [pendeltåget] .: pendeltåg [pendeltågen]</span>	a commuter train
n_pengar	count n	<span class="en">en pengar [pengarna] .: pengar [pengarna]</span>	a money
n_penna	count n	<span class="en">en penna [pennan] .: pennor [pennorna]</span>	a pen
n_pennfodral	count n	<span class="ett">ett pennfodral [pennfodralet] .: pennfodral [pennfodralen]</span>	a pencil case
n_pensionaer	count n	<span class="en">en pensionär [pensionären] .: pensionärer [pensionärerna]</span>	a pensioner
n_pepp	count n	<span class="ett">ett pepp [peppet] .: pepp [peppen]</span>	a pep
n_person	count n	<span class="en">en person [personen] .: personer [personerna]</span>	a person
n_personlig_traen	count n	<span class="en">en personlig tränare [tränaren] .: tränare [tränarna]</span>	a personal trainer
n_piano	count n	<span class="ett">ett piano [pianot] .: pianon [pianona]</span>	a piano
n_pirog	count n	<span class="en">en pirog [pirogen] .: piroger [pirogerna]</span>	a pasty
n_pizzabit	count n	<span class="en">en pizzabit [pizzabiten] .: pizzabitar [pizzabitarna]</span>	a pizza slice
n_pjaes	count n	<span class="en">en pjäs [pjäsen] .: pjäser [pjäserna]</span>	a theatre play
n_plagg	count n	<span class="ett">ett plagg [plagget] .: plagg [plaggen]</span>	a garment
n_plan	count n	<span class="en">en plan [planen] .: planer [planerna]</span>	a plan (noun)
n_plastikkirurg	count n	<span class="en">en plastikkirurg [plastikkirurgen] .: plastikkirurger [plastikkirurgerna]</span>	a plastic surgeon
n_plastmamma	count n	<span class="en">en plastmamma [plastmamman] .: plastmammor [plastmammorna]</span>	a stepmother
n_podd	count n	<span class="en">en podd [podden] .: poddar [poddarna]</span>	a podcast
n_pojke	count n	<span class="en">en pojke [pojken] .: pojkar [pojkarna]</span>	a boy
n_pojkvaen	count n	<span class="en">en pojkvän [pojkvännen] .: pojkvänner [pojkvännerna]</span>	a boyfriend
n_polcirkel	count n	<span class="en">en polcirkel [polcirkeln] .: polcirklar [polcirklarna]</span>	an Arctic circle
n_polen	mass n	Polen	Poland
n_polis	count n	<span class="en">en polis [polisen] .: poliser [poliserna]</span>	a police officer
n_polisserie	count n	<span class="en">en polisserie [polisserien] .: polisserier [polisserierna]</span>	a crime drama series
n_politik	mass n	<span class="en">politik [politiken]</span>	politics
n_politiker	count n	<span class="en">en politiker [politikern] .: politiker [politikerna]</span>	a politician
n_pommes_frites	mass n	<span class="en">pommes frites [pommes fritesen]</span>	french fries
n_position	count n	<span class="en">en position [positionen] .: positioner [positionerna]</span>	a position
n_potatis	count n	<span class="en">en potatis [potatisen] .: potatisar [potatisarna]</span>	a potato
n_potatismos	mass n	<span class="ett">potatismos [potatismoset]</span>	mashed potatoes
n_potatissallad	count n	<span class="en">en potatissallad [potatissalladen] .: potatissallader [potatissalladerna]</span>	a potato salad
n_preposition	count n	<span class="en">en preposition [prepositionen] .: prepositioner [prepositionerna]</span>	a preposition
n_presens	mass n	<span class="ett">presens [presenset]</span>	present (tense)
n_presentation	count n	<span class="en">en presentation [presentationen] .: presentationer [presentationerna]</span>	a presentation
n_prinsessa	count n	<span class="en">en prinsessa [prinsessan] .: prinsessor [prinsessorna]</span>	a princess
n_prinsesstaarta	count n	<span class="en">en prinsesstårta [prinsesstårtan] .: prinsesstårtor [prinsesstårtorna]</span>	a Princess cake
n_pris	count n	<span class="ett">ett pris [priset] .: priser [priserna]</span>	a prize
n_prisutdelning	count n	<span class="en">en prisutdelning [prisutdelningen] .: prisutdelningar [prisutdelningarna]</span>	an award ceremony
n_problem	count n	<span class="ett">ett problem [problemet] .: problem [problemen]</span>	a problem
n_procent	mass n	<span class="en">procent [procenten]</span>	percent
n_producent	count n	<span class="en">en producent [producenten] .: producenter [producenterna]</span>	a producer
n_produkt	count n	<span class="en">en produkt [produkten] .: produkter [produkterna]</span>	a product
n_professor	count n	<span class="en">en professor [professorn] .: professorer [professorerna]</span>	a professor
n_profil	count n	<span class="en">en profil [profilen] .: profiler [profilerna]</span>	a profile
n_program	count n	<span class="ett">ett program [programmet] .: program [programmen]</span>	a program
n_programmerare	count n	<span class="en">en programmerare [programmeraren] .: programmerare [programmerarna]</span>	a programmer
n_pronomen	count n	<span class="ett">ett pronomen [pronomenet] .: pronomen [pronomenen]</span>	a pronoun
n_protestant	count n	<span class="en">en protestant [protestanten] .: protestanter [protestanterna]</span>	a Protestant
n_provrum	count n	<span class="ett">ett provrum [provrummet] .: provrum [provrummen]</span>	a fitting room
n_pryl	count n	<span class="en">en pryl [prylen] .: prylar [prylarna]</span>	a thing (gadget)
n_pseudolaan	count n	<span class="ett">ett pseudolån [pseudolånet] .: pseudolån [pseudolånen]</span>	a pseudo-loan
n_psykolog	count n	<span class="en">en psykolog [psykologen] .: psykologer [psykologerna]</span>	a psychologist
n_pub	count n	<span class="en">en pub [puben] .: pubar [pubarna]</span>	a pub
n_puls	count n	<span class="en">en puls [pulsen] .: pulser [pulserna]</span>	a pulse
n_pumpa	count n	<span class="en">en pumpa [pumpan] .: pumpor [pumporna]</span>	a pumpkin
n_punkt	count n	<span class="en">en punkt [punkten] .: punkter [punkterna]</span>	a period; full stop
n_purjoloek	count n	<span class="en">en purjolök [purjolöken] .: purjolökar [purjolökarna]</span>	a leek
n_puss	count n	<span class="en">en puss [pussen] .: pussar [pussarna]</span>	a kiss
n_pyjamas	count n	<span class="en">en pyjamas [pyjamasen] .: pyjamasar [pyjamasarna]</span>	a pyjamas
n_raad	count n	<span class="ett">ett råd [rådet] .: råd [råden]</span>	an advice
n_radio	mass n	<span class="en">radio [radion]</span>	radio
n_raeka	count n	<span class="en">en räka [räkan] .: räkor [räkorna]</span>	a shrimp
n_raeksallad	count n	<span class="en">en räksallad [räksalladen] .: räksallader [räksalladerna]</span>	a shrimp salad
n_rast	count n	<span class="en">en rast [rasten] .: raster [rasterna]</span>	a break
n_rea	count n	<span class="en">en rea [rean] .: reor [reorna]</span>	a sale (discount)
n_region	count n	<span class="en">en region [regionen] .: regioner [regionerna]</span>	a region
n_regissoer	count n	<span class="en">en regissör [regissören] .: regissörer [regissörerna]</span>	a director
n_regn	count n	<span class="ett">ett regn [regnet] .: regn [regnen]</span>	a rain
n_regnjacka	count n	<span class="en">en regnjacka [regnjackan] .: regnjackor [regnjackorna]</span>	a raincoat
n_rekommendation	count n	<span class="en">en rekommendation [rekommendationen] .: rekommendationer [rekommendationerna]</span>	a recommendation
n_rekrytering	count n	<span class="en">en rekrytering [rekryteringen] .: rekryteringar [rekryteringarna]</span>	a recruitment
n_relation	count n	<span class="en">en relation [relationen] .: relationer [relationerna]</span>	a relationship
n_religion	count n	<span class="en">en religion [religionen] .: religioner [religionerna]</span>	a religion
n_resa	count n	<span class="en">en resa [resan] .: resor [resorna]</span>	a trip
n_respons	count n	<span class="en">en respons [responsen] .: responser [responserna]</span>	a response
n_restaurang	count n	<span class="en">en restaurang [restaurangen] .: restauranger [restaurangerna]</span>	a restaurant
n_restaurangvagn	count n	<span class="en">en restaurangvagn [restaurangvagnen] .: restaurangvagnar [restaurangvagnarna]</span>	a restaurant carriage, dining car
n_resvaeska	count n	<span class="en">en resväska [resväskan] .: resväskor [resväskorna]</span>	a suitcase
n_retroflex	count n	<span class="en">en retroflex [retroflexen] .: retroflexer [retroflexerna]</span>	a retroflex
n_retur	count n	<span class="en">en retur [returen] .: returer [returerna]</span>	a return
n_ringmur	count n	<span class="en">en ringmur [ringmuren] .: ringmurar [ringmurarna]</span>	a city wall / ring wall
n_rivstart	count n	<span class="en">en rivstart [rivstarten] .: rivstarter [rivstarterna]</span>	a flying start
n_rom	mass n	Rom	Rome
n_ros	count n	<span class="en">en ros [rosen] .: rosor [rosorna]</span>	a rose
n_rum	mass n	<span class="ett">rum [rummet]</span>	room
n_rundresa	count n	<span class="en">en rundresa [rundresan] .: rundresor [rundresorna]</span>	a circular trip
n_ruta	count n	<span class="en">en ruta [rutan] .: rutor [rutorna]</span>	a square (box)
n_rutt	count n	<span class="en">en rutt [rutten] .: rutter [rutterna]</span>	a route
n_ryggsaeck	count n	<span class="en">en ryggsäck [ryggsäcken] .: ryggsäckar [ryggsäckarna]</span>	a backpack
n_rysare	count n	<span class="en">en rysare [rysaren] .: rysare [rysarna]</span>	a thriller (movie/book)
n_ryska	mass n	<span class="en">ryska [ryskan]</span>	Russian
n_ryssland	mass n	Ryssland	Russia
n_saas	count n	<span class="en">en sås [såsen] .: såser [såserna]</span>	a sauce
n_saekerhetskontr	count n	<span class="en">en säkerhetskontroll [säkerhetskontrollen] .: säkerhetskontroller [säkerhetskontrollerna]</span>	a security check
n_saeng	mass n	<span class="en">säng [sängen]</span>	bed
n_saenglampa	mass n	<span class="en">sänglampa [sänglampan]</span>	bedside lamp
n_saerbo	count n	<span class="en">en särbo [särbon] .: särbor [särborna]</span>	a partner living separately
n_saesongsarbetar	count n	<span class="en">en säsongsarbetare [säsongsarbetaren] .: säsongsarbetare [säsongsarbetarna]</span>	a seasonal worker
n_saett	count n	<span class="ett">ett sätt [sättet] .: sätt [sätten]</span>	a way (method)
n_saffransbulle	count n	<span class="en">en saffransbulle [saffransbullen] .: saffransbullar [saffransbullarna]</span>	a saffron bun
n_sak	count n	<span class="en">en sak [saken] .: saker [sakerna]</span>	a thing
n_salami	mass n	<span class="en">salami [salamin]</span>	salami
n_sallad	count n	<span class="en">en sallad [salladen] .: sallader [salladerna]</span>	a lettuce / salad
n_saltlakrits	mass n	<span class="ett">saltlakrits [saltlakritset]</span>	salty licorice
n_saltvatten	count n	<span class="ett">ett saltvatten [saltvattnet] .: saltvatten [saltvattnen]</span>	a saltwater
n_sambo	count n	<span class="en">en sambo [sambon] .: sambor [samborna]</span>	a live-in partner
n_same	count n	<span class="en">en same [samen] .: samer [samerna]</span>	a Sami person
n_samhaelle	count n	<span class="ett">ett samhälle [samhället] .: samhällen [samhällena]</span>	a society
n_sammanhang	count n	<span class="ett">ett sammanhang [sammanhanget] .: sammanhang [sammanhangen]</span>	a context
n_sand	count n	<span class="en">en sand [sanden] .: sandar [sandarna]</span>	a sand
n_satsadverbial	mass n	<span class="ett">satsadverbial [satsadverbialet]</span>	adverbial
n_schack	count n	<span class="ett">ett schack [schacket] .: schack [schacken]</span>	a chess
n_schampo	count n	<span class="ett">ett schampo [schampot] .: schampon [schampona]</span>	a shampoo
n_schema	count n	<span class="ett">ett schema [schemat] .: scheman [schemana]</span>	a schedule
n_schnitzel	count n	<span class="en">en schnitzel [schnitzeln] .: schnitzlar [schnitzlarna]</span>	a schnitzel
n_schweiz	mass n	Schweiz	Switzerland
n_science_fiction	mass n	<span class="en">science fiction [science fictionen]</span>	science fiction
n_sektor	count n	<span class="en">en sektor [sektorn] .: sektorer [sektorerna]</span>	a sector
n_semester	count n	<span class="en">en semester [semestern] .: semestrar [semestrarna]</span>	a vacation, holiday
n_semla	count n	<span class="en">en semla [semlan] .: semlor [semlorna]</span>	a semla, Swedish cream bun
n_september	n	september	September
n_serie	count n	<span class="en">en serie [serien] .: serier [serierna]</span>	a series
n_servitoer	count n	<span class="en">en servitör [servitören] .: servitörer [servitörerna]</span>	a waiter
n_shopping	mass n	<span class="en">shopping [shoppingen]</span>	shopping
n_sida	count n	<span class="en">en sida [sidan] .: sidor [sidorna]</span>	a page (side)
n_siljan	mass n	Siljan	Siljan Lake
n_sill	count n	<span class="en">en sill [sillen] .: sillar [sillarna]</span>	a herring
n_singular	count n	<span class="en">en singular [singularen] .: singularer [singularerna]</span>	a singular
n_sjael	count n	<span class="en">en själ [själen] .: själar [själarna]</span>	a soul
n_sjoe	count n	<span class="en">en sjö [sjön] .: sjöar [sjöarna]</span>	a lake
n_sjoekapten	count n	<span class="en">en sjökapten [sjökaptenen] .: sjökaptener [sjökaptenerna]</span>	a sea captain
n_sjukskoeterska	count n	<span class="en">en sjuksköterska [sjuksköterskan] .: sjuksköterskor [sjuksköterskorna]</span>	a nurse
n_skaadespelare	count n	<span class="en">en skådespelare [skådespelaren] .: skådespelare [skådespelarna]</span>	an actor
n_skaal	count n	<span class="en">en skål [skålen] .: skålar [skålarna]</span>	a bowl
n_skaane	mass n	Skåne	Skåne (region in southern Sweden)
n_skaanegatan	mass n	Skånegatan	Skånegatan (street in Stockholm)
n_skaergaard	count n	<span class="en">en skärgård [skärgården] .: skärgårdar [skärgårdarna]</span>	an archipelago
n_skaerm	count n	<span class="en">en skärm [skärmen] .: skärmar [skärmarna]</span>	a screen
n_skaldjur	count n	<span class="ett">ett skaldjur [skaldjuret] .: skaldjur [skaldjuren]</span>	a shellfish
n_sked	mass n	<span class="en">sked [skeden]</span>	spoon
n_skejtare	count n	<span class="en">en skejtare [skejtaren] .: skejtare [skejtarna]</span>	a skater
n_skejtboard	count n	<span class="en">en skejtboard [skejtboarden] .: skejtboardar [skejtboardarna]</span>	a skateboard
n_skejtklipp	count n	<span class="ett">ett skejtklipp [skejtklippet] .: skejtklipp [skejtklippen]</span>	a skate clip
n_skejtpark	count n	<span class="en">en skejtpark [skejtparken] .: skejtparker [skejtparkerna]</span>	a skatepark
n_skeppsholmen	mass n	Skeppsholmen	Skeppsholmen (island in Stockholm)
n_skida	count n	<span class="en">en skida [skidan] .: skidor [skidorna]</span>	a ski
n_skinka	count n	<span class="en">en skinka [skinkan] .: skinkor [skinkorna]</span>	a ham
n_skjorta	count n	<span class="en">en skjorta [skjortan] .: skjortor [skjortorna]</span>	a shirt
n_sko	count n	<span class="en">en sko [skon] .: skor [skorna]</span>	a shoe
n_skoaffaer	count n	<span class="en">en skoaffär [skoaffären] .: skoaffärer [skoaffärerna]</span>	a shoe store
n_skog	count n	<span class="en">en skog [skogen] .: skogar [skogarna]</span>	a forest
n_skogsmark	count n	<span class="en">en skogsmark [skogsmarken] .: skogsmarker [skogsmarkerna]</span>	a woodland
n_skola	count n	<span class="en">en skola [skolan] .: skolor [skolorna]</span>	a school
n_skolflicka	count n	<span class="en">en skolflicka [skolflickan] .: skolflickor [skolflickorna]</span>	a schoolgirl
n_skorpa	count n	<span class="en">en skorpa [skorpan] .: skorpor [skorporna]</span>	a rusk (biscotti)
n_skraeckfilm	count n	<span class="en">en skräckfilm [skräckfilmen] .: skräckfilmer [skräckfilmerna]</span>	a horror movie
n_skrattyoga	mass n	<span class="en">skrattyoga [skrattyogan]</span>	laughter yoga
n_skridsko	count n	<span class="en">en skridsko [skridskon] .: skridskor [skridskorna]</span>	a skate
n_skrivare	count n	<span class="en">en skrivare [skrivaren] .: skrivare [skrivarna]</span>	a printer
n_skylt	count n	<span class="en">en skylt [skylten] .: skyltar [skylttarna]</span>	a sign
n_sladd	count n	<span class="en">en sladd [sladden] .: sladdar [sladdarna]</span>	a cord
n_slaekt	mass n	<span class="en">släkt [släkten]</span>	relatives
n_slaekting	count n	<span class="en">en släkting [släktingen] .: släktingar [släktingarna]</span>	a relative
n_slaektmiddag	count n	<span class="en">en släktmiddag [släktmiddagen] .: släktmiddagar [släktmiddagarna]</span>	a family dinner
n_slaekttraed	count n	<span class="ett">ett släktträd [släktträdet] .: släktträd [släktträden]</span>	a family tree
n_slips	count n	<span class="en">en slips [slipsen] .: slipsar [slipsarna]</span>	a tie
n_slut	count n	<span class="ett">ett slut [slutet] .: slut [sluten]</span>	an end
n_slutspel	count n	<span class="ett">ett slutspel [slutspelet] .: slutspel [slutspelen]</span>	a playoff
n_smaastad	count n	<span class="en">en småstad [småstaden] .: småstäder [småstäderna]</span>	a small town
n_smak	count n	<span class="en">en smak [smaken] .: smaker [smakerna]</span>	a taste, flavor
n_smeknamn	count n	<span class="ett">ett smeknamn [smeknamnet] .: smeknamn [smeknamnen]</span>	a nickname
n_smoer	mass n	<span class="ett">smör [smöret]</span>	butter
n_smoergaas	count n	<span class="en">en smörgås [smörgåsen] .: smörgåsar [smörgåsarna]</span>	a sandwich
n_snabbkaffe	mass n	<span class="ett">snabbkaffe [snabbkaffet]</span>	instant coffee
n_snabel_a	count n	<span class="ett">ett snabel-a [snabel-a:et] .: snabel-a:n [snabel-a:na]</span>	an at-sign
n_snack	count n	<span class="ett">ett snack [snacket] .: snacks [snacksen]</span>	a snack
n_sneakers	mass n	<span class="en">sneakers [sneakersen]</span>	sneakers
n_snedstreck	count n	<span class="ett">ett snedstreck [snedstrecket] .: snedstreck [snedstrecken]</span>	a slash
n_snoe	mass n	<span class="en">snö [snön]</span>	snow
n_snus	mass n	<span class="ett">snus [snuset]</span>	snuff
n_snusdosa	count n	<span class="en">en snusdosa [snusdosan] .: snusdosor [snusdosorna]</span>	a snuff box
n_snygging	count n	<span class="en">en snygging [snyggingen] .: snyggingar [snyggingarna]</span>	a hottie; good-looking person
n_socker	mass n	<span class="ett">socker [sockret]</span>	sugar
n_soendag	count n	<span class="en">en söndag [söndagen] .: söndagar [söndagarna]</span>	a Sunday
n_soetvatten	count n	<span class="ett">ett sötvatten [sötvattnet] .: sötvatten [sötvattnen]</span>	a freshwater
n_soffa	count n	<span class="en">en soffa [soffan] .: soffor [sofforna]</span>	a sofa
n_sol	count n	<span class="en">en sol [solen] .: solar [solarna]</span>	a sun
n_solglasoegon	count n	<span class="en">en solglasögon [solglasögonen] .: solglasögon [solglasögonen]</span>	a sunglasses
n_solkraem	count n	<span class="en">en solkräm [solkrämen] .: solkrämer [solkrämerna]</span>	a sunscreen
n_sommarklaeder	mass n	<span class="en">sommarkläder [sommarkläderna]</span>	summer clothes
n_son	count n	<span class="en">en son [sonen] .: söner [sönerna]</span>	a son
n_spaar	count n	<span class="ett">ett spår [spåret] .: spår [spåren]</span>	a rail
n_spanien	mass n	Spanien	Spain
n_spel	count n	<span class="ett">ett spel [spelet] .: spel [spelen]</span>	a game
n_spelfoeretag	count n	<span class="ett">ett spelföretag [spelföretaget] .: spelföretag [spelföretagen]</span>	a gaming company
n_spenat	count n	<span class="en">en spenat [spenaten] .: spenater [spenaterna]</span>	a spinach
n_spindel	count n	<span class="en">en spindel [spindeln] .: spindlar [spindlarna]</span>	a spider
n_sport	count n	<span class="en">en sport [sporten] .: sporter [sporterna]</span>	a sport
n_sportbar	count n	<span class="en">en sportbar [sportbaren] .: sportbarer [sportbarerna]</span>	a sports bar
n_sporthatare	count n	<span class="en">en sporthatare [sporthataren] .: sporthatare [sporthatarna]</span>	a sports-hater
n_spraak	count n	<span class="ett">ett språk [språket] .: språk [språken]</span>	a language
n_spraakkurs	count n	<span class="en">en språkkurs [språkkursen] .: språkkurser [språkkurserna]</span>	a language course
n_squash	mass n	<span class="en">squash [squashen]</span>	squash (sport)
n_staal	count n	<span class="ett">ett stål [stålet] .: stål [stålen]</span>	a steel
n_staaupp	mass n	<span class="en">ståupp [ståuppen]</span>	stand-up comedy
n_stad	count n	<span class="en">en stad [staden] .: städer [städerna]</span>	a city / town
n_stadshus	count n	<span class="ett">ett stadshus [stadshuset] .: stadshus [stadshusen]</span>	a city hall
n_stadssafari	count n	<span class="ett">ett stadssafari [stadssafarit] .: stadssafaris [stadssafarisarna]</span>	a city safari
n_staelle	count n	<span class="ett">ett ställe [stället] .: ställen [ställena]</span>	a place
n_stan	count n	<span class="en">en stan [staden] .: städer [städerna]</span>	a city / downtown
n_startup	count n	<span class="en">en startup [startupen] .: startuper [startuperna]</span>	a startup
n_station	count n	<span class="en">en station [stationen] .: stationer [stationerna]</span>	a station
n_statskick	count n	<span class="ett">ett statskick [statskicket] .: statsskick [statsskicken]</span>	a government
n_stavning	count n	<span class="en">en stavning [stavningen] .: stavningar [stavningarna]</span>	a spelling
n_stepbonussyskon	count n	<span class="ett">ett stepbonussyskon [stepbonussyskonet] .: stepbonussyskon [stepbonussyskonen]</span>	a step-siblings
n_stickad_troeja	count n	<span class="en">en stickad tröja [tröjan] .: tröjor [tröjorna]</span>	a knitted sweater
n_stjaerna	count n	<span class="en">en stjärna [stjärnan] .: stjärnor [stjärnorna]</span>	a star
n_storbritannien	mass n	Storbritannien	the United Kingdom
n_storstad	count n	<span class="en">en storstad [storstaden] .: storstäder [storstäderna]</span>	a big city
n_strand	count n	<span class="en">en strand [stranden] .: stränder [stränderna]</span>	a beach
n_streamingtjaens	count n	<span class="en">en streamingtjänst [streamingtjänsten] .: streamingtjänster [streamingtjänsterna]</span>	a streaming service
n_strumpa	count n	<span class="en">en strumpa [strumpan] .: strumpor [strumporna]</span>	a sock
n_studenttidning	count n	<span class="en">en studenttidning [studenttidningen] .: studenttidningar [studenttidningarna]</span>	a student paper
